	X090319_0121168	X090328_0121177	X090333_0121182	X090343_0121192	X090347_0121196	X090350_0121199	X090352_0121201	X090364_0121213	X090318_0121167	X090320_0121169	X090324_0121173	X090327_0121176	X090332_0121181	X090342_0121191	X090346_0121195	X090349_0121198	X090351_0121200	X090363_0121212	PERMUTED
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	-0.057219437122162306	0.2169149707107056	0.2987492471989329	-0.0653075058542131	-0.010178449984106108	0.023465774945847173	-0.12153793806152233	0.3114654208253034	-0.07103013270028236	-0.16000276063232882	0.19963721467108245	0.40210147833482346	-0.176978698612557	-0.10080378944631899	-0.16719697342389045	0.08098832971408745	-0.13211424750763626	-0.19393581172516622	0
GO_MYELOID_LEUKOCYTE_DIFFERENTIATION	-0.08478636308914944	0.021440398883064704	0.020395556904286335	0.0634791194546665	-0.19398175210926877	0.12310872107703033	-0.036886398486820376	0.05617437809127851	-0.11548468294319031	-0.0962404993547779	0.07488495049573637	-0.01049430999114842	0.018664152623161928	-0.028152754004401287	-0.21607055962815053	0.11633357240403021	0.031511920955296174	0.05081684395744748	0
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY	0.21250548269627523	0.19226314067931444	0.26442721253755586	0.041642895436200755	-0.026115248292638393	0.06158594050633484	-0.058511842949642234	0.08457727859673415	-0.04618142727961673	-0.24971707216606515	-0.008838976273175203	0.24435831671358602	0.14511424254255623	-0.031295177800334084	-0.08614944134553065	-0.034351702846723564	-0.07113015490031636	0.0360792589512339	0
GO_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	-0.24184150606848762	-0.0013737575249336276	0.2557970027694072	-0.13892169928361575	0.4439206340798455	0.18381513726310356	0.05012007627142104	0.5263769908448498	0.06203334284020154	-0.11612684845077581	0.19107198080633644	0.16264458672121979	0.27546294211009814	-0.26082112560695464	0.13978891481242287	-0.4082053807609981	-0.0883822073060207	0.2033753850916306	0
GO_LEUKOCYTE_DIFFERENTIATION	-0.04742454830975702	0.06678541532332734	0.11312554609711652	0.03493990606606148	-0.04927055993699343	0.049839040910848745	-0.0400687349823919	0.01732076293565707	-0.04876582510530185	-0.08065995388068675	0.07484760142787593	-0.0006320773188718126	0.06129765855643575	-0.0013035239854611858	-0.19712853605329655	0.05109370163770437	-0.0415609303592446	-0.026758698680446058	0
GO_INTERLEUKIN_1_PRODUCTION	0.14123855803695254	0.26588611099080633	0.24930544941104654	-0.1913447277861014	0.015459676348637902	-0.0904594186418487	0.11053477802821851	0.12534168451277056	-0.15756217702628117	-0.05469019896081394	0.17032010565753297	0.20384762910634882	-0.08880951170736674	-0.030390908700997477	-0.20197448610330415	-0.03004776015748853	-0.1712432406989413	0.24134646552931188	0
GO_LEUKOCYTE_MEDIATED_IMMUNITY	-0.10251103303718627	0.15048078714864244	0.002580374241934802	0.07601750498053005	-0.05182374156377359	-0.12312072904604526	0.001507254154227089	-0.06472467678639585	0.018835389551230375	0.004783251007065031	-0.028379045952557885	0.17182902258781757	0.1577183478206948	0.05721192856005872	-0.05006692382169696	-0.089541516724054	-0.13618494045487178	-0.04376922330566402	0
GO_REGULATION_OF_LEUKOCYTE_MIGRATION	-0.06826837404749139	0.005191234654669974	0.10584752322746757	-0.060888061902060864	0.08479359770306584	-0.04070674631037098	-0.029563744589561652	-0.1797114697084889	0.0698517454878027	0.013710828918747836	0.04020109489380917	0.12970953788581982	0.11371007522559883	0.1077642607779133	-0.063833996763071	-0.03242673371372792	-0.04557870576801047	0.00988326406747142	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_SECRETION	0.04412846729399453	-0.025242041953581096	0.07063751343079305	0.22474369237971437	-0.10333434905544098	-0.060783631596968424	0.3961144033766021	0.4212480743984664	0.15983863272579626	-0.49241913429782114	0.06536342995817683	0.3195135495094575	0.43310660462748424	-0.3313916725550069	-0.40915247160737067	-0.07191505956455135	-0.32149481883961023	0.486806121563142	0
GO_LEUKOCYTE_CHEMOTAXIS	-0.037315288458030726	0.03733753062334824	0.12226108700623392	0.0036429690144961224	0.06214042574057724	-0.09557752361624049	0.08834514009704064	-0.11998297664495193	0.20911027057048973	-0.016351439151605057	0.05992914308680068	0.09770471303311963	0.20700904228510866	0.06026437421841141	-0.08206818253521002	0.15097246670077163	-0.043438860778479554	-0.08655318331056527	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_SECRETION	0.23161871896828462	0.10510007337376777	0.3022460263741059	-0.04156203515596585	0.3797684974510955	-0.13102178227722988	0.3652909998160931	-0.18470920517142844	0.03517851236323946	0.02628216302694325	0.21477616831898888	0.322976733415006	-0.03678992888947044	-0.004174557365968917	-0.3295041080356017	-0.1388222073757269	-0.1189780899901755	0.0834330617115131	0
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.028438506834891103	0.12465872366541382	0.24181001745301497	-0.08618131076070326	-0.10653120351519464	0.01853930836015591	0.0019191620410524413	0.13875554493268105	-0.10481813843659059	-0.2579361849243821	0.13540406638178648	0.1059314739536413	0.26182600254212	0.014155106139598334	-0.2642351183619455	0.08452480644317673	-0.07987358124752739	-0.026163692598578286	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	-0.12396358748910064	0.12075992566863124	0.10084012355702451	-0.005648232245403173	-0.15168500508035965	0.12445605958082917	0.06680061611964948	0.27823454873691456	-0.24237899898738519	-0.153867632790207	-0.015077572395367222	0.10207630149759475	0.0038113516222068877	-0.193597919886831	-0.059128625003122215	0.022039628184942456	-0.18169185192218887	0.041925004446703246	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	-0.18380038772773608	0.05264606752803444	0.32534405091278656	-0.35722846072361125	0.095291577853191	0.08910662803047742	-0.24785985782409103	0.2833012449305059	-0.23935122324935731	-0.09918718888421002	0.26778708186425165	0.12747704896821854	0.21451910114983552	0.2994567049776232	-0.3174845427737787	-0.07669180676011983	-0.18230518580305993	-0.06882071427393373	0
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	-0.1165714004926385	0.09168786053057378	0.11457124787063107	-0.021614834562717705	-0.029666661377058742	0.11884494850294407	-0.014553032807148758	0.049647145810314014	-0.09587052800962857	-0.00021848102466900943	0.11701238889309677	0.006885798386227118	0.0027400924626379553	-0.041966883400148286	-0.2180762576526366	0.07601925289129613	-0.10334148210565768	0.035275887117841714	0
GO_LEUKOCYTE_MIGRATION	-0.05258205908285804	0.024792503886293227	0.04075434115020478	-0.041366954916119	-0.014088725914408962	0.00491973323582881	0.028685028727424233	-0.06346916343433195	0.08787080709993356	0.025075283076741672	-0.05758293093564115	0.1213701962692342	0.13450117707950696	0.12927589721373392	-0.0398786469935124	0.0609443027370917	-0.04801603410000248	-0.02781641399729154	0
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	-0.09278978766392529	0.18117146578738677	0.1691048846034941	-0.06311201428858741	-0.004661987752899194	0.14704971436033926	-0.08976051303446148	0.027921584317046264	-0.12043170994544938	-0.06132517569183968	0.04629695609458587	0.059953130836860935	0.014119977412149126	-0.0424902675196385	-0.2850162340288141	0.07607729949238407	-0.049108730601391704	0.0761775543097582	0
GO_LEUKOCYTE_PROLIFERATION	-0.00572985383269034	0.12190287000823267	0.06997841459771927	-0.06939983910311874	-0.03713148144797562	0.008125393537400522	-0.03810938400361867	0.06761021499252835	0.0011823649453981955	-0.1556945445427637	0.031269747644897095	0.06436924459463823	0.1779646321842619	0.09210569550217064	-0.16526415105842557	0.051657707555733345	-0.07651402728810283	-0.07062870197149762	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	0.07353734467483686	0.15868633056324657	0.2491254370621134	-0.02405116295836368	0.0727886912887171	-0.27211409722483665	-0.029699414964777987	0.07724803568420427	-0.22892969220540083	-0.04137580562902421	-0.04625167720004908	-0.032176944163723686	-0.040884573321884776	0.20362900796199918	0.008185834442419326	-0.17352251751424014	-0.010679111246649442	0.29326399241728635	0
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	-0.04742609818173982	-0.046974202522996625	0.17967674864942357	-0.003869623602251543	0.1075308970272767	-0.0061662265065660915	-0.0042927444442553975	-0.21044859824281947	0.099806624814862	-0.03569960363339382	-0.0030461201373450097	0.13069057208117152	0.13655774422426484	0.10318387767702875	-0.16350415347954636	-0.02343310395072487	-0.03537392639817746	-0.016734830156644648	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	0.09036704472618098	0.07778599002307691	-0.09183369648215542	-0.02768195481369068	0.09077691460810672	0.04525700108255916	-0.16833345056268745	0.04471799051243858	0.11651346570836152	0.13190026601703686	0.02852805597167371	0.062404308065306086	-0.01820627081622353	0.08410137553878422	-0.04640308226798323	0.027310341604787236	-0.11983223012339768	0.2584426518281943	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	0.08075105042017108	0.34838649057183574	0.09867665316889868	0.005545484166190551	0.20430866123230695	-0.1458868286662658	-0.280631665887502	0.375636706765818	-0.3482396446150291	-0.15336404981011284	-0.08559297230670043	0.21652208597040928	0.20609367911689208	-0.09874190768540131	-0.3290061660786032	0.16033697790050272	0.08674105107581823	-0.0696233022453005	0
GO_MYELOID_LEUKOCYTE_ACTIVATION	-0.1250801130710127	0.15350585787858795	-0.03686771372398029	0.06720667401703537	-0.08179686031884206	-0.1360303894214539	0.014392112041944405	-0.03777229480381969	0.03571477168892638	-0.017137526620823296	-0.004947650787056057	0.179383642051221	0.18541654294866614	0.040244799517818494	-0.06646709677435551	-0.12699729894865816	-0.1427206232099621	-0.06283577494296942	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_SECRETION	0.37583960060031585	-0.15548746366128674	0.10378985546077754	0.3582227522213045	-0.2810771459104955	-0.19264535402357422	0.5012184925381538	0.014714484456377214	0.13938845413478337	-0.4369251068828627	-0.1208522705806136	0.30194292081151103	0.12939346378442357	0.10717029238562073	-0.3765243629973921	-0.13308170297764121	-0.021036990065965017	-0.15675652270855522	0
GO_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	-0.24502479244817793	-0.07387154403077392	0.011973734580424833	-0.10777600265280707	-0.3258360596050499	0.38330148632429806	-0.13756459595531917	0.24852653967753496	-0.17702750409333984	0.03503882323008098	0.04991735904119393	-0.07236975054999391	0.052284766987471004	-0.10943478468821477	-0.21000143865689594	0.2738686405408854	-0.19332470119031753	0.24117506410139977	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	0.277596359517686	0.18265614701027466	0.16358111877219805	-0.04328874435328765	0.20385607812664028	-0.08322918459120748	0.1505702890384911	0.04246236364912051	-0.09397595235761497	0.004137032951219449	0.03849716620541857	0.02816425254085686	-0.13111524549710799	0.020987054894958612	-0.14674974159547272	0.04875367187419219	-0.09716724383740225	0.09747164717136186	0
GO_RESPONSE_TO_INTERLEUKIN_1	-0.12287959755668199	0.02308513050589056	0.17475963208168532	0.020479828238325365	-0.0756236551792453	-0.04586132161505668	0.02779795116882476	-0.25658494800803494	0.05188338749717751	-0.10066501070053668	0.0876599057653423	0.11627658502614172	0.2151860421139215	0.16726001778716487	-0.1259032467960656	-0.0843976102696449	-0.11770996102044727	-0.07783483065044827	0
GO_LEUKOCYTE_APOPTOTIC_PROCESS	0.017889753985549317	0.058273842132505846	0.14251842774835238	0.0894061306077916	-0.1065129757583832	-0.01874241776609034	0.0219247521599662	0.011425806562035151	-0.09078086072074705	-0.10818020167374622	-0.05439184488041569	0.08174389356983833	0.09299111389886049	-0.017412412164772628	-0.08663306189512524	0.07584560754559233	-0.07474130848319462	-0.04624767257089926	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	-0.4984521320776697	0.15015526184696185	0.14140719685536293	-0.22279822816742426	0.012489040987195194	-0.2663234894790952	-0.3484346962377445	0.12702508984008834	0.20728117568261312	0.3064864789008195	0.5958903163801788	0.19678327974086493	0.27824078148656783	0.27150550706378457	-0.23057130488801628	-0.11933736829722363	-0.4161330793552817	0.28589331870092527	0
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	0.2058816435591597	-0.11967461310042535	0.4105112077406147	0.1608543914320198	0.025704907121793463	0.08109749632612231	-0.12551814607219444	-0.24588278946960035	-0.1752136202772498	0.05208672536294148	-0.30916306006223204	-0.3090945765142814	0.21862586078531493	0.2789946372124099	-0.22143878357137142	0.031929895739205405	0.1430956594427366	-0.3295994145155357	0
GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	-0.24214923518113418	0.10426826092131107	0.1708526413899859	0.11927254134978334	-0.11771050349384074	-0.15602939355378215	-0.03307550273484869	-0.39374234373562034	-0.03841801889857796	-0.016418709955573513	0.08128514984538898	0.13957105434542627	0.14273207329145382	0.09190876320690895	0.024591353358923568	-0.20952536867331356	-0.15324835939003284	-0.09335650004130017	0
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	-0.1389920384487407	0.16743375603462174	-0.034958604686795194	0.06576477667933528	-0.08604681968040709	-0.1647070660458837	0.03277765140582417	-0.07255771863809403	0.043619763253850335	0.006276382315594353	-0.0073467131750711845	0.20793922927169128	0.20171498304342897	0.042252482227856256	-0.042855196679785545	-0.17016324626923426	-0.20734875713538	-0.08785867681718412	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	0.002625533311426176	0.10278962914338986	-0.011668325413223823	-0.08902138524068479	-0.18373811723023661	0.31239431297021236	-0.08517424057231715	0.3554221324071412	-0.11314532663549381	-0.05360066881002651	0.06082466244786369	-0.328288033246442	0.004178014072711123	0.2645463709333764	0.12559566039412573	0.0710342513347651	-0.14648601015039048	0.18718517326664325	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	-0.04826664779493574	0.024525429089116285	0.23875250180632984	-0.11806081691110204	0.012190727307883564	0.02995337579029056	0.08629805234372799	0.25236371404672087	0.4367940601048398	-0.10189179156745509	0.2352842086519309	0.36836675853769446	-0.32573503254674047	-0.05745411331903441	-0.13160299129555475	0.14828398108314675	-0.19901836563866498	-0.2627593508674442	0
GO_RESPONSE_TO_INTERLEUKIN_6	0.14300388124074928	-0.13914896345756006	-0.16712610611752213	-0.1463969050955335	-0.11051753020364968	0.24856268232210282	0.07919949976970786	0.0640962352234351	-0.07013989495392398	0.33604894263658097	0.06648125121381493	-0.18305169413946065	-0.007496059823869222	0.05576705779467184	-0.09225202692698706	0.28647171136531274	0.022648088223685484	-0.09078054389216797	0
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.017159800304217668	0.057755366054550686	0.13467442982212352	0.03708017995837054	0.008193941124316123	-0.013005571880965433	-0.05868294199495672	0.0009965325360061505	0.05334158566874912	-0.0840288468586101	-0.03682663784420882	0.040554959665400625	-0.033950469927450516	0.08428715719175604	-0.06763918208617276	0.0682721543433365	0.014911413591182782	0.045894144134593945	0
GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	-0.09940760876817654	0.02337397034505359	0.1535925832318467	0.05606443718104044	-0.0011941511134921368	-0.05591086455447561	0.0868776419819457	-0.2639607289150529	0.10678666479396554	-0.1353431332101737	0.10327826123122531	0.07011908664346915	0.2438123349109801	0.0666304721154587	-0.12193821320569803	0.11144209754532049	0.002840821821560091	0.027823940945968295	0
GO_LEUKOCYTE_CELL_CELL_ADHESION	0.01857258268281864	0.0653924515167054	0.2365592796016638	0.05337194511633657	-0.015709682488261087	0.08065171402005057	-0.03290517142890871	-0.009527458385653942	-0.05869181786969932	-0.12750742479310828	0.001900442771265276	0.05214685945878958	0.003833049978142128	0.12210550399837224	-0.21660534823520367	0.10634490221833788	0.0329387115148002	-0.1118083168569229	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	-0.32295771187341066	0.25917018051761725	0.3437194221880884	0.1714225762756125	-0.15499711053163817	-0.16155107963999954	-0.007799235322530185	0.029664632145454922	-0.12281829726206317	0.27448207684727577	-0.052858744989346174	0.5958466008580735	-0.20129636404287188	0.10611529530406572	0.016747694125150897	0.32552861035891956	-0.29321322260539706	0.1259481468784909	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	0.021313037014762115	-0.2356497230268707	0.30247816496673186	-0.29627237312868326	0.11689375518074324	-0.09794692928821183	-0.3447764144501928	-0.1034934653988622	0.22779209026982714	0.4324843519379741	0.08013408819760723	0.16667431949161332	-0.18768823445799204	-0.08001854881292414	-0.37098544943982115	0.47922161393295	0.3183263744962715	0.11071394152613745	0
GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	-0.24813383786714516	-0.0299510467299198	0.04182692190720175	0.034797482163126794	-0.15743792843590404	0.24862656492695556	-0.11780579315669332	0.17790632756199087	-0.2376991929014568	-0.012298280551304525	0.07503635872740046	-0.05075793348516841	-0.009449368933419078	-0.07635023973488424	-0.19364873897056678	0.1808989040197424	-0.019912210262193558	0.11569638249550074	0
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	-0.26596392912137146	0.021770812936162565	-0.15986273447283011	0.2415101506226574	0.21325539018540465	0.20582829021627222	0.11352263989058844	0.06058263137669437	0.2482482793127351	-0.13802535234441965	-0.08701967599599539	0.034218656215452115	-0.2146046410268987	-0.019220890410676567	-0.0043625568569307105	-0.21250805697227027	-0.501663117092449	0.4470467789118988	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	0.3194488813565151	0.16013043692062895	0.1107203928241292	-0.09898812894143919	0.16918003903689405	-0.036651267712781516	-0.02273750416565032	0.24714855288163445	-0.04775500997401794	-0.31701603003819334	-0.12114470466976499	-0.013429670074135397	0.393214951283761	-0.16818165594245105	-0.42271758990416664	0.40984135785704245	-0.1974776297886341	0.349869935962954	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	0.06589697412225526	0.003961845690579613	0.3482595044436316	0.1231655213364868	-0.1984512640729147	0.07844784688302481	-0.24559486239154582	0.1465470309403146	0.30807722316346353	0.12496719987237775	-0.03439064345284934	-0.18383009656357208	0.010347347395091078	0.029488850116271004	-0.10121267487246594	-0.016337549109780414	-0.20916327454534728	-0.044215653723162884	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	0.12106596447172319	0.15670711248200636	0.198170982741322	-0.3152229004045402	0.12157163513887609	0.071165904724062	0.16811614700342653	0.04157907087689122	0.004820668012542856	-0.11792254810843694	-0.05883714573438517	0.26937769026768604	-0.044614821385151965	-0.13469142762897912	0.0755875927443467	0.15307183916519285	0.06906172272481939	-0.19107454808377075	0
GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION	-0.22618241944048717	0.13453220627030804	0.02750689405088852	0.03217997261359065	-0.03538973840070456	-0.08798559434441892	-0.12427935287031533	0.10447981152615916	0.054366686875155695	0.0070496565223582	0.01371963565261572	0.07780649958593747	-0.08186702974512294	-0.09631484075534605	-0.3099857771997398	0.18254275137297415	-0.28466658502402353	0.30359575345925893	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	0.058665419107275296	0.2141483997821651	0.28121576290347566	0.15532718058354916	-0.3893390063856532	-0.10864478375364608	0.1759334285271051	-0.2272515444099129	0.052378629202844695	-0.22761386957126759	0.15765541104983175	0.10284650893388128	-0.011514372597239642	0.3318946798049033	-0.1366612964784834	-0.1561809944011242	-0.041956825052070296	-0.047958497970185476	0
GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	0.013064309284848058	0.04748889567232384	0.5053441306755213	0.109046427730938	0.4552488040319128	-0.2777276523421751	-0.0623215945019982	-0.08098213562661746	0.42109078932697713	-0.08550260118187372	0.12600351990251638	0.1629876493661062	0.4334574399135366	0.16034652377161293	-0.3126054900739569	0.09732616440527875	-0.2941009319195525	0.06549845770166574	0
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	-0.1159587165734243	-0.03392619471796439	0.23983084433029572	0.12646637714411718	-0.0035103741392635	-0.012824005233812663	0.06225844143949755	-0.35607917537855915	0.15291088228923524	-0.15021245211372908	0.06629123845415608	0.11601105129060126	0.24674883594760327	0.10556720666811936	-0.20608247425646725	0.08593417926370317	0.02477348092800069	-0.035763504500979204	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	0.04079735247030228	0.30547829134600163	0.46980336405617446	-0.4791382020141397	0.16508904251797551	-0.03184878084102616	-0.36724492309730006	-0.021227669410403827	-0.19119571688864223	-0.46549264241021915	0.21187276621996629	0.2972546245331512	0.46496668791062895	-0.04757760489806276	-0.37274623386951616	0.19760227580870568	-0.48019680446786656	0.371042343527448	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	0.17332245452719744	-0.040953713637240347	0.13287583660014926	0.14976329290009932	-0.12152195858655956	-0.0708947773889623	0.21201235104037447	0.18565451542806538	0.011157514588142375	-0.264943271487817	-0.19076013380256218	0.1529475933231978	0.001205951133775779	-0.04649062062014936	-0.2561594474160721	0.07838318894071161	-0.04804014996078415	0.12855232465499639	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	-0.15258824842225566	0.006088864018976847	0.14038087622848988	-0.0672500460221685	-0.09786021489913421	0.2163814246359874	-0.12138341491258055	0.14513200738963147	-0.11592578391618329	0.016811079786511945	0.055511065292956366	0.07346936023825927	0.048655142596506246	-0.07946166273497318	-0.24452444338426088	0.16369012758912152	-0.1573419189352332	0.15426419807210726	0
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	-0.14586301432949772	0.04323666218111219	-0.013354673594810546	-0.18710907499223983	0.05980013792665076	-0.1871764689154024	-0.052840562287429504	-0.0021815523032631123	0.31518990540268804	-0.03903997076263385	0.1329285814516003	-0.2728426824221017	-0.1869968753919237	0.13941926302531407	-0.18215094827033673	0.16716961399155494	-0.43641953052641147	0.38547048147715685	0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	0.1875436333732368	-0.02454310384231978	0.39721279444756663	0.30184391925345416	-0.2638089287017546	0.527810234816011	-0.3191643711462718	0.3864230669218606	0.21008457938126496	-0.561550978462083	-0.3014517230102758	0.05113499989350001	-0.36631440400328025	-0.01733222082717234	-0.17366626316703668	0.04133667171855726	-0.21702044305043966	-0.2708426637632496	0
GO_LEUKOTRIENE_METABOLIC_PROCESS	-0.13923539333920532	0.011498674483072513	0.3292785366916724	-0.002484097041625971	0.49821185999117606	0.04236255164866101	0.26808725034711334	0.20788338694393754	0.015297850230971938	-0.13229506116724335	0.1783127616453748	-0.1734667772743555	0.2189041507659893	0.1433934800959464	0.1618180032547791	-0.19214170048374274	-0.16530515043460853	0.14087913771760985	0
