	X090319_0121168	X090328_0121177	X090333_0121182	X090343_0121192	X090347_0121196	X090350_0121199	X090352_0121201	X090364_0121213	X090318_0121167	X090320_0121169	X090324_0121173	X090327_0121176	X090332_0121181	X090342_0121191	X090346_0121195	X090349_0121198	X090351_0121200	X090363_0121212	PERMUTED
GO_DIGESTION	0.08121246449694562	0.07145589599762468	-0.11890343659672996	0.008580543656471706	-0.025031186942795353	0.06451402467852563	-0.12490952124488051	0.0874440342545175	0.05162071342232144	0.046487954592503156	0.18763996919443365	0.12246355808513269	-0.011247945358772132	0.12013992105141319	0.012641670499597218	-0.048633856543886744	0.16030005915511017	0.06720240110209694	0
GO_STEROID_BIOSYNTHETIC_PROCESS	-0.06412614058659925	0.15898142609151983	0.11599157061355184	-0.004960292282135792	-0.0135323919214283	-0.14023106235082256	-0.15094556016288202	-0.12551805976419433	-0.09751477302821573	0.06676329581614054	-0.12861607025780936	0.24955930037526555	0.24910402929900974	-0.12233647463736494	-0.08355891524072256	-0.059941173721263924	0.011236883596198066	-0.13792251769539118	0
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	-0.033349895142876035	-0.06255299524728429	0.04920660496601699	-0.08091896962128015	-0.13757025047288984	0.04850359314288746	0.004531315480785447	-0.22273825892787788	0.23178640461254518	-0.055207635381228304	0.033833443729690243	0.17576921200837728	0.009029725337698441	0.058743430299575156	-0.12057410189371703	0.10454985145149207	0.05231439482887987	-0.01611565006805682	0
GO_RESPONSE_TO_NITROGEN_COMPOUND	-0.00481577021069432	-0.017464998456855813	-0.07153242913895863	0.01964937711304529	-0.04879345046162725	0.008038076134317812	0.024754840437504463	-0.02453858337328832	-0.017944652219599205	-0.03484663004048891	-0.04945551816637221	0.046194730479282436	0.06656951156079187	0.07604050753234284	-0.02598193008925699	-0.029730378034893118	-0.02186120359913353	-0.03426135263939431	0
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	-0.00423791336278409	0.12502363767262697	0.15521777191321656	-0.026045866940748952	-0.021493829957051958	0.03027093148448798	-0.048813976116378194	0.1290270862581986	-0.12196597595850094	-0.1826630270354498	0.052040870380450535	0.08304647016783473	0.17719968763754948	-0.0047308349915868575	-0.19087716806645066	0.05984929666509349	-0.08422472248004143	-0.05393855230697345	0
GO_SENSORY_PERCEPTION	0.14161545725492736	0.1013156847453526	0.1587376062996666	-0.002755805991731336	0.06851366619674329	0.09475015429339302	0.049956361162918336	0.15180738231943924	0.037392063966700445	-0.03570387481699522	0.09564421573093915	-0.01823148848109815	0.075981241373643	-0.04162982668305194	0.06672013799467479	0.013221207626046255	0.006363778666286665	0.10992955160394625	0
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	-0.023983973250947976	-0.03450171928117729	-0.06626659212981312	-0.014167713740166621	-0.0575435178709338	-0.044601205847324105	-0.08462066352063326	0.04889659104434266	0.09849065445879364	0.07187935137839604	0.07134049660089758	0.07383035147524974	-0.057319316287817654	-0.07235996948742848	0.05485426056730454	-0.012301673587222783	-0.13638122847259582	-0.0468162218634732	0
GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	0.034998755553704075	-0.044472073943300355	-0.0820605904354387	-0.004048435309872228	-0.028956285534805573	0.06481221597170407	-0.07385659616592194	0.12897937229367779	-0.024883006516062567	0.03028891788697813	-0.08465456255331678	-0.006022202903237961	-0.044774337947334666	-0.1393137206553719	-0.13121649753685705	0.06913642734020353	-0.054398069629673376	-0.083796883020864	0
GO_EPITHELIUM_DEVELOPMENT	0.02958047107003596	-0.0510611871434898	-0.06418803383455743	-0.010818414298921927	-0.06218130661772622	0.04675449497554536	-0.013366352808552195	0.020192873419476814	0.02975688958969637	0.05472327200125722	0.01378824539588075	0.02557547646446212	-0.031217067082987868	-0.007338848364370779	-0.07442858274449231	0.057465183988900354	-0.05919080358777114	-0.037037908897086746	0
GO_PHOSPHOLIPID_METABOLIC_PROCESS	0.027703914349897052	0.03373798091571997	-0.13937622995454912	0.063234030323398	0.013234507129672418	-0.031878347338622604	-0.051255123802461264	0.07284262300354737	-0.04118164926204548	-0.03115985233190527	-0.2066232781644935	0.16944481224048025	0.15093768047978612	-0.09513787386392322	-0.047736016844207654	0.03218724860830091	-0.04659396251424161	-0.05966262247120799	0
GO_AMMONIUM_ION_METABOLIC_PROCESS	-0.09639417792989015	0.05012614174596894	-0.10651452752637627	-0.030214234697020975	0.06560470043227441	-0.11939054825011833	0.08271200660513744	0.05417381348132502	-0.04650128857634733	0.006298028923063276	-0.02727501871014125	0.2457085888049905	0.21995569407701737	0.007020856698732175	0.08121743150460542	-0.11221765223360947	-0.0371596795346396	-0.005134672682003433	0
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	0.07705833865492052	0.045829606232884706	0.01671918230718357	0.007964920407947107	-0.031282170337692844	-0.10386177104755573	0.07429147146046731	-0.10328851231228352	0.03029539551094304	-0.06641842528843495	-0.003160477827090724	0.10966595027833068	0.025938253790826413	0.03999255062392054	-0.08195018369556657	0.0005653384260691785	0.0389804745183579	-0.07296537282140843	0
GO_MUSCLE_TISSUE_DEVELOPMENT	0.11937102411559751	-0.1084469010766795	-0.025683185616993162	0.06833892110391511	-0.14566691173780916	0.12800787034246486	0.0013621725851235833	0.0201054148430643	0.05458235438854453	-0.045741683653905685	-0.06463406523035506	-0.0008638639366041201	-0.11564551150889238	0.10492966623317813	-0.11869903562529012	0.13397288069931518	0.06649564499706274	-0.08781291132511163	0
GO_ACID_SECRETION	-0.16357366196700934	0.12178805739385457	-0.01093982647259839	-0.23934928844871592	0.07867138230163803	0.009696072269898715	-0.11721832762626308	0.07934374165069157	0.14124828058254418	0.0887443721946666	0.1456454746429836	0.06303842489696551	0.13966762510399627	0.022664005970847362	0.09325082294615293	0.15507394032866517	-0.1967805712805186	0.12647244567179394	0
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	-0.08690423671304236	0.011597304503882438	0.3071983103756506	0.029185732301744177	-0.016484651388729732	-0.1957492006116593	-0.22523345841291229	-0.07265764744295708	0.03837103639858497	0.10469869593112635	0.18414747573030443	0.1469168396822741	0.26484580492313503	0.1584703168016944	-0.1336955909340387	0.09983492738107072	-0.05608091241767779	0.22894653177987495	0
GO_CELL_PART_MORPHOGENESIS	0.07169079128841054	-0.1134681945274026	-0.15057224677923975	-0.034209115466817805	0.03171281515360698	0.07128418471097833	0.05539566108269994	-0.009852768462837239	0.07538700193741278	0.1370346291406429	0.04934864325661564	-0.17229108478265084	-0.15806211345467006	0.02090293152972582	0.02702028765565556	0.04901794115021073	-0.03341665319884202	-0.03259772440118153	0
GO_MUSCLE_ORGAN_DEVELOPMENT	0.08908870651924694	-0.17305693044055026	0.01779229750950817	0.0058446782183499135	-0.07295434748162305	0.13042799438366376	-0.02038777196589933	0.0283260852443184	0.030718603118765425	-0.064873209845275	-0.01452677139025868	0.06299374614298743	-0.038859374197270036	0.076120850281398	-0.1385120405086023	0.13026147435505003	0.015257127699390166	-0.09285123986341962	0
GO_POSITIVE_REGULATION_OF_HEMOPOIESIS	-0.0804112823835673	0.10197111416006946	0.08281691901309182	0.0002334512827282531	-0.05963929968780436	0.20100427239473076	-0.007902424329766233	-0.002434107905465055	-0.10362231073145528	-0.0977313359742766	-0.013671627320161112	0.019027464219436907	-0.005011200393147175	-0.05994975505180514	-0.2087055790338474	0.14059755772743293	0.043677868674569714	0.044456023533256755	0
GO_MYELOID_CELL_HOMEOSTASIS	-0.056442295185842345	-0.03829777837243753	-0.07613034239818853	0.030942703709242847	-0.23884560174463237	0.028943401330844915	0.012381355309415393	-0.08062291839476632	-0.0244681867067002	0.038821471440619065	-0.12336131659967739	-0.004619513461469646	0.1290467573307447	-0.15352522541902164	-0.01603309206356493	0.158558143077873	-0.020653554472486874	-0.08909594663726458	0
GO_CHEMICAL_HOMEOSTASIS	0.039172211626377684	0.002076396120184329	-0.014873877934274304	0.058067529219785086	-0.08456506407816454	-0.039624110434704846	0.0038350383646014313	0.03727754052829804	0.059253331687393135	-0.051100997175191884	-0.033869390807018535	0.09427842946701415	0.12886705323151176	-0.004826564448829368	-0.06855380012480396	-0.030393467980533384	-0.05891125597088542	-0.02015386274067571	0
GO_SYNAPSE_ORGANIZATION	0.1403443437524671	-0.13934437249194587	-0.17162919012401637	-0.020415086939335136	0.009866561693417819	0.044867252392204515	-0.012497018398979681	0.03356638910537281	0.056980164576650325	0.12197666852527633	0.10411938989180346	-0.07575853730044686	-0.1075486992929721	-0.004585321955164881	0.12677311766944652	0.08083289576202474	0.004139781867638678	0.004060112754690426	0
GO_REGULATION_OF_MAPK_CASCADE	-0.06001990652510794	0.02364637973467	-0.07073005452549626	-0.05288768125149494	-0.002355489358532678	0.0377611626622113	-0.054437062254240234	0.0354292908183417	0.012405097140291602	-0.002847385819497311	-0.021132740115358706	0.13116005722318663	0.011413582013083262	-0.008514027109964073	0.0031003840493989826	0.08026447311178654	-0.14344058207475702	-0.026215964482751042	0
GO_MYELOID_LEUKOCYTE_MIGRATION	-0.04167206224107592	0.10452677465902813	0.08563150486432823	0.025882451862067682	0.016238497680272607	-0.04104003629478262	-0.02463405690651735	-0.09627247451855862	0.0895362040435366	0.009463197111192562	0.04496166623008578	0.1165091287628562	0.17517406242128822	0.11312955540922037	-0.12120245402008246	0.04555758656880668	-0.09907695164638568	-0.04477291171551437	0
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	-0.14036745686360874	0.03686652992086897	-0.30647934643154756	-0.01492498983900839	-0.10352667363148332	-0.1391215170373703	-0.005826594024623655	0.021470016196632247	0.14946428121162278	0.14642539738963323	0.2255641417797538	0.14922795158481805	-0.02684178963566894	-0.04386079829630146	-0.026293100203563596	0.11655458871524911	-0.21636908644612718	0.0030195097341773613	0
GO_CIRCULATORY_SYSTEM_PROCESS	0.07899001996416188	0.10083737482656698	-0.018454530480884662	0.018737081576655892	-0.05778656496241823	-0.04210710303479151	-0.12067520280271453	0.11575722645905828	0.030247032060464613	0.03484462056898294	0.08809201820315793	-0.01838612096177948	0.042399982392773275	0.021017125137153397	0.02179478375122247	-0.009076556200436403	-0.044261426535363205	0.011585384679007216	0
GO_CELL_CHEMOTAXIS	-0.06957507418426467	0.037243331283083325	0.05017708477107918	-0.02725755005149176	0.0839862320687933	-0.014169302826266009	0.013761677520696458	-0.034883356290519155	0.12115050567019839	0.0014044032288934027	0.08124753165030256	0.09498051372506817	0.12487497212063911	0.027267953676822942	-0.08009603350514097	0.16170033364869374	-0.07532989968861907	0.00619563961788272	0
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	-0.03289396742764311	0.13214682236042993	0.40663319148883187	-0.27511253765864935	-0.08469156837979076	-0.02335235265110619	0.1768899096226096	-0.11187040956744991	-0.24102415349549788	0.027838929837780274	0.3226136965457466	0.33495505895689826	0.13228695759474712	-0.08138826429003862	-0.306874127223568	-0.2434656526980406	0.12178602364045842	0.24606922084338606	0
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	-0.03548887812618798	-0.012591573906444276	0.14522329321633062	-0.04776644443813208	0.05518318174561479	-0.03457459910148181	0.07712501067505952	0.07275203758598238	0.09359748394797074	0.1087174977749671	0.1789705897249826	-0.08969230728910416	0.027339011383356038	0.20636702693567094	0.03675558115242275	-0.006013147579238792	-0.006975274216424077	0.04519533785844013	0
GO_VESICLE_LOCALIZATION	0.06511546249837374	-0.07122937463838866	-0.17374568973318805	0.17800260734919926	-0.0050142435351802905	-0.00987987631938203	0.17228593084677207	-0.13395900367521363	-0.014122624418121427	0.015324200115285957	-0.1173779697352732	-0.04178378062700949	-0.0923276354833531	-0.04855288017134918	0.05410499467635274	-0.0414615911216889	0.06459162877832993	-0.019521343884889228	0
GO_TELOMERE_CAPPING	-0.0028000076755509418	-0.10401548874359379	0.0017028580041010821	-0.18139043893062234	0.29233152051063865	-0.0833806165010359	-0.019842746973775555	-0.061103612692721465	0.31330045204870266	0.4006183015099945	-0.17132583295696668	-0.20180662621403272	-0.21959928593774158	0.002621579660794293	0.25627703540492947	0.10931364722425521	-0.08624749377544336	-0.009661608452127268	0
GO_INTRACELLULAR_PROTEIN_TRANSPORT	-0.07040990028492797	0.05083245894186811	-0.08656178619103154	0.051062006181323796	-0.064005283719943	-0.0905480940612672	0.02938453253709547	-0.14575711075746808	0.03942655453189227	-0.025738306578079073	-0.00806339986330265	-0.012538550652706981	0.07162658557067363	0.03415993294547892	-0.027378147270358977	-0.11495687663784948	-0.0764611692411962	-0.005964303201008672	0
GO_RESPONSE_TO_PEPTIDE	-0.030950593813981603	-0.08560359900735129	-0.11010502411042995	0.048388441035039045	0.016630787953047774	0.02247174289961046	0.08842437849331575	-0.05294688986045884	0.018162618214621493	-0.017118569181914234	-0.08513697112080224	-0.029894070959169572	0.043762812948296745	0.12091708714859771	-0.057492291923105815	-0.03831381964269255	-0.06297841804903835	-0.014259791854180942	0
GO_STEROL_HOMEOSTASIS	-0.008997583908990942	0.06388460476696886	0.13190840153431077	-0.029938242995696307	-0.09906814673432815	-0.03384190577904972	0.031015902770116233	-0.0402806084741327	-0.01665189367218356	-0.18246333112594	-0.0640740406559212	0.13653661393255734	0.1482841960209349	-0.015897428744053005	-0.09700252999475076	-0.17900066124586075	-0.005109117205236241	-0.19028609320337478	0
GO_CELLULAR_RESPONSE_TO_LIPID	-0.0006047015055782035	0.014815176440208827	-0.0027904875742628815	-0.04780566346265447	-0.07659222226841518	0.07889044178997226	-0.07635393632327397	0.017499014009326186	-0.007930011000415182	-0.006353520164391779	0.03217455142907548	0.009483654691957888	0.012085652417793719	-0.005597563575121117	-0.12620661633301444	0.04940790384674762	0.049909772440008326	-0.01118962105295987	0
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	0.011915613956581736	0.07425217283535537	0.1738530118711627	-0.05770633635119224	-0.01643216832430225	0.04244760321327461	0.16223712064524304	-0.017285945664858693	-0.03639535031663689	0.06752851944478053	0.048571391867548094	-0.08637921349798493	-0.01906104214182902	0.09042096669704495	0.06898347441059831	0.004587004209735235	-0.10132713202212709	0.035951161703631856	0
GO_ACTIN_FILAMENT_BASED_PROCESS	-0.036629947767450766	-0.04700438230871777	-0.003451425272020442	-0.05225220306708925	-0.01575191514631219	0.06275477931672324	-0.008472300799360788	-0.008050265411486152	0.11959219777310943	0.15662450014826487	0.10476522735037985	-0.11248451379476272	-0.09288077952807117	0.11147158138044862	0.008316136716179201	-0.006826410741860828	-0.10349495027205237	-0.08968449579233283	0
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	-0.15290725453456414	-0.020789512849732572	0.0020730339293205113	-0.12625330182221028	0.07174644400521883	0.1203604696788839	-0.09681414883663264	0.015407669194438228	-0.04933435026037013	0.1998570058476182	0.10754414286096213	0.16883224506164995	-0.004395102506911913	-0.09366540748381744	0.01944643546915703	-0.09637127291606404	-0.2519831362974926	-0.06412676606070764	0
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	0.0015178944755612211	0.06186691372316669	0.20000757299962152	0.037550928557701646	0.056045731708848356	-0.03769297494554705	-0.12230228873550476	-0.07509112583708032	0.00534907244074076	-0.09174582937358046	-0.06501919159107461	0.13500886760556122	0.0362926493962	-0.0008722488988905652	-0.08264826862588809	-0.06269291550150827	0.019757652413096127	-0.05071197879699843	0
GO_CELL_PROJECTION_ASSEMBLY	0.02204758654664765	-0.11680686846648432	-0.11091271804347375	0.008500582644976912	0.06871542234265011	-0.007932207147651332	0.06187555295541017	-0.1462173692611084	0.1604556802577401	0.14975058420560883	0.1521161337274451	-0.17444167141159597	-0.14353471771787668	0.11879233273989	0.11383930918447908	-0.07508470475886667	0.057643208295237613	-0.11869153825292092	0
GO_GLUCOCORTICOID_METABOLIC_PROCESS	-0.1021165715704398	0.0841791491101051	0.3196896776336515	-0.03652049106513336	-0.30758499901813796	0.29898910490266273	-0.07658002471292366	-0.30230746418197363	-0.1728417593351769	0.3441308592378527	0.02108499990662785	0.03494804211879182	0.03960974153217112	0.1468263783385271	-0.3431692971490009	0.23952645294135289	-0.0038068688074997525	-0.24717987146154885	0
GO_PROTEIN_MATURATION	-0.11326878679660496	0.16660579873942316	0.026492122607029434	0.08171257041847646	0.052187524116858966	-0.14698585027598401	0.02471210995434958	-0.048487904009733865	-0.027953837567073453	-0.004932013745390346	-0.09873313723497563	0.2346837143865759	0.13903823808471222	-0.016540962503623774	-0.12147497872659284	-0.17769005309644975	-0.17893147072443785	0.05071638412094867	0
GO_REGULATION_OF_HYDROLASE_ACTIVITY	0.007217984926422519	-0.05536537549111427	-0.05897423023481489	-0.03406855831386971	0.03032337042628376	0.03371229522641689	0.05674844869809821	-0.04699171012589308	0.0983448394834387	0.03657817150671591	0.03130289680681349	-0.08296143227976027	-0.03389910372787944	0.06429566654515988	-0.016975766270024978	-0.02628145248554653	0.007452075420423254	-0.04963087802225197	0
GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	0.010842222894656223	0.06166700283443047	0.07345801875182946	-0.10099199227000646	-0.005612925491338294	-0.044185267774785736	-0.0676205173781358	0.0711026396793445	0.03622008635704188	-0.10914384950842973	0.11098064448738237	-0.029516987160129987	0.08355032395281675	0.097488699731506	-0.0681981329933444	-0.030194571026847195	-0.05869044006950619	-0.0131548172949702	0
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.07982442849037895	-0.07527129225976527	-0.18703925098693444	-0.07106337050316239	0.08073484259365496	0.04603674391923748	0.07184339559391	-0.07405086616039107	0.06367219919536954	0.04398374859393325	0.09845713930882893	-0.16475451113649758	-0.1523956949660661	-0.005549624154299826	0.11391128019262507	-0.028317785376017895	-0.03113032965562429	-0.0049617438457325025	0
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.027180730702879907	-0.06520344993612175	-0.04141742098639477	-0.01333850980339285	-0.11254246150403954	0.11922996084846987	-0.03470803064143979	-0.014298710295614442	-0.0030423277090549095	-0.03454808202073692	-0.011985349981758181	0.009507304260204852	-0.03570624919658201	0.06415403119993865	-0.14890054462780028	0.019640549439895155	0.1170932678041162	-0.011709807071624584	0
GO_PLATELET_ACTIVATION	-0.1595125329930418	0.17673116383691395	-0.16588537097665138	-0.053084453181161756	-0.04491684818280672	0.016519067141782723	-0.09289947359542648	0.22368258625224402	0.021912633419880145	-0.004277968892253098	0.009229377766751146	0.08127227541130899	0.0617404717057491	-0.07290462416034507	-0.07575427051940554	0.1428837393454271	-0.24096833653334565	-0.00336288556616679	0
GO_CYTOSKELETON_ORGANIZATION	0.0243728065376895	-0.09426995712964778	-0.0549861117052307	-0.08913796372448682	0.012722879798254288	0.03577403598837885	0.026903057572032388	-0.09667606914872062	0.08531572376297294	0.14518200986227192	0.15612623791416327	-0.18765135750446799	-0.11345468783741772	0.16381357432948995	0.057332668778286106	-0.01959809620292488	-0.06109893232252819	-0.07408566775200898	0
GO_RESPONSE_TO_WOUNDING	-0.014436393796410693	0.06665890626063642	-0.0915892767325766	-0.021590944368366644	-0.05135028156265821	0.04497050299661781	-0.029063288438281612	0.09166722578048894	0.03577211153400506	0.06726663374291147	-0.02944350073862642	0.041060823650447775	-0.01811866032806797	-0.008205961648341809	-0.04940329225634971	0.046349638077037736	-0.16037204226537738	-0.03016416344225739	0
GO_METAL_ION_TRANSPORT	0.05409662546386018	0.035926974600418105	0.021294295109778733	0.004167935685206528	-0.025138754864949472	-0.014480305002116639	-0.06650265808567701	0.08643786575964503	0.049591546860763516	-0.019111177475227753	0.02052386568209416	0.06141337921020579	0.09306463422544388	-0.018919097931626383	-0.01600702878459631	0.04991954835498079	-0.10601839759845098	0.04561821730012354	0
GO_INSULIN_SECRETION	0.014173743106423775	-0.015165866344764148	0.04468966343599326	-0.16436694549876046	-0.0969296042272191	-0.016687305030882435	0.10549030578980274	0.06394058344516641	-0.016759568267725608	0.0038592261640736925	-0.048993220990398614	0.0017476364175830206	0.1443796415663866	0.14938675911071228	-0.06043313776114288	0.01668357908844778	0.03068595637727803	-0.07492569673984019	0
GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	0.01686756679338544	0.09677001791959741	0.07565625247970797	0.061980128170103066	0.01401845825952966	0.01833904268010539	-0.041843043749993564	-0.024055539814463317	0.11736031791542091	-0.028038538428568432	-0.009109648479472543	-0.20163923583536794	-0.04046764359423055	0.09499733626748207	0.015896178598230226	0.07987803600919255	0.1030113757803544	0.05819413221644107	0
GO_POSITIVE_REGULATION_OF_LOCOMOTION	-0.037873427958706046	-0.009783946106711586	-0.02098585404983616	-0.05579813001775183	-0.0688205390246179	-0.023459192436799253	-0.04106341695392561	-0.039644718294070555	0.06774740902256435	0.0633700548532469	0.08814150454197846	-0.001248031121561105	0.0423592155108114	0.025364553199932305	-0.04103020285576474	0.008356701639875452	-0.051501617754667536	-0.02839388851887359	0
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	-0.2001505885293169	-0.16950517221797531	0.11238978250708695	-0.25126215974186145	0.12494547802219445	0.11791717125013461	0.16965696377677061	-0.11648175916544073	-0.05930452226679726	-0.16255097530222276	0.15038540911364418	-0.03190891134161508	-0.12494758482012022	0.0677820146995354	-0.050989017745568854	-0.02730580055992976	0.1930326629289742	-0.09148249000496755	0
GO_REGULATION_OF_KINASE_ACTIVITY	-0.02699290660908113	-0.013108819941350686	-0.13194301219882226	0.007236413380552531	-0.08282569119652547	0.06898955095237294	-0.06098629862793431	-0.007740872240265373	-0.0045542947339407	-0.050975358861322845	-0.06224282448478838	0.06534420930532031	0.03771176764297436	-0.007684713276661065	-0.0637590702255857	0.06021556765999887	-0.052801496879782694	-0.047036690639776516	0
GO_TISSUE_MORPHOGENESIS	0.04034499466831233	-0.07771046773763682	-0.09687035279557146	0.01736645240217305	-0.103049468047063	0.03843154338472127	-0.06198759580753389	-0.003927005207603557	0.07168679743133453	0.07067914440342231	0.04428069660332096	0.024444389297811786	-0.05195100394401499	0.014166659946719423	-0.09351486049720924	0.05465881009302398	-0.06924159715228734	-0.05628172692849068	0
GO_COFACTOR_METABOLIC_PROCESS	-0.08915497942310763	0.199455951785527	0.04416266202577741	0.09214321325464248	0.03698731878692382	-0.2115115767027993	-0.10215402209476432	-0.035722003168695685	-0.04176942325888669	0.07072480993795591	0.022790172954961108	0.1330531283133183	0.13764869203327404	0.03880415325741851	0.05369884499373466	-0.20309757583951774	-0.21280591841877175	-0.06439749600850149	0
GO_TRANSLATIONAL_INITIATION	-0.42159260720912684	0.24015898124197116	0.37209325350570904	-0.19167716108390176	-0.19615063292419427	-0.24020097727406642	-0.07910937692141647	-0.2025774406814821	0.07333254761956613	-0.1362829069935342	0.16652358254750926	0.1240843264301318	0.2747562973351715	-0.05579563846996871	-0.12987579835970386	-0.0260220373675583	-0.38330342106541754	0.2127381215739772	0
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	-0.05819937835369356	0.1159290956618204	0.12427160695673255	0.043389324422815914	-0.021902422088723006	0.02886705863968253	0.022844162440288848	-0.10041134504441425	-0.00578129420526638	-0.06284579120211864	-0.03355257761464496	0.12696359165923443	0.06904730559417727	0.05487858592603061	-0.0872037867158954	-0.07538541313448142	0.0032417518899551523	-0.07255508963711614	0
